ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/awardID,releases/0/contracts/0/period/startDate,releases/0/contracts/0/period/endDate,releases/0/contracts/0/dateSigned
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,2051625,2051625,,2024-11-24T12:00:00Z,2021-11-25T12:00:00Z
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,2051635,2051635,,2024-11-24T12:00:00Z,2021-08-02T12:00:00Z
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,1995816,1995816,,2024-12-13T12:00:00Z,2021-12-14T12:00:00Z
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,2036964,2036964,,2024-11-02T12:00:00Z,2021-11-03T12:00:00Z
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,2068587,2068587,,2024-12-13T12:00:00Z,2021-12-14T12:00:00Z
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,1995765,1995765,,2024-10-19T12:00:00Z,2021-10-20T12:00:00Z
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,2073071,2073071,,2024-11-21T12:00:00Z,2021-11-22T12:00:00Z
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,2004910,2004910,,2024-09-13T12:00:00Z,2021-09-14T12:00:00Z
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,2037078,2037078,,2024-11-02T12:00:00Z,2021-11-03T12:00:00Z
ocds-hu01ve-7892416,ocds-hu01ve-7892416-01,2051616,2051616,,2024-11-24T12:00:00Z,2021-08-02T12:00:00Z
ocds-hu01ve-7925040,ocds-hu01ve-7925040-01,1932205,1932205,2020-11-01T12:00:00Z,2021-10-31T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7918045,ocds-hu01ve-7918045-01,1919932,1919932,2021-01-27T12:00:00Z,2021-02-17T12:00:00Z,
ocds-hu01ve-7924650,ocds-hu01ve-7924650-01,1815411,1815411,,2022-06-30T12:00:00Z,
ocds-hu01ve-7899918,ocds-hu01ve-7899918-01,1918520,1918520,,2021-11-12T12:00:00Z,2021-03-01T12:00:00Z
ocds-hu01ve-7915723,ocds-hu01ve-7915723-01,1808418,1808418,,2021-10-31T12:00:00Z,2020-11-01T12:00:00Z
ocds-hu01ve-7918655,ocds-hu01ve-7918655-01,1878965,1878965,2020-10-21T12:00:00Z,2020-11-30T12:00:00Z,2020-10-21T12:00:00Z
ocds-hu01ve-7899658,ocds-hu01ve-7899658-01,2048527,2048527,,2022-11-30T12:00:00Z,
ocds-hu01ve-7911206,ocds-hu01ve-7911206-01,1803952,1803952,,2021-10-17T12:00:00Z,2020-10-14T12:00:00Z
ocds-hu01ve-7921261,ocds-hu01ve-7921261-01,1913263,1913263,,2021-12-31T12:00:00Z,2020-11-30T12:00:00Z
ocds-hu01ve-7910216,ocds-hu01ve-7910216-01,1869197,1869197,,2021-03-19T12:00:00Z,
ocds-hu01ve-7915834,ocds-hu01ve-7915834-01,1943255,1943255,,2021-10-31T12:00:00Z,2021-02-18T12:00:00Z
ocds-hu01ve-7911093,ocds-hu01ve-7911093-01,1991809,1991809,,2021-03-31T12:00:00Z,2020-12-06T12:00:00Z
ocds-hu01ve-7911093,ocds-hu01ve-7911093-01,1953073,1953073,,2021-01-19T12:00:00Z,2020-12-06T12:00:00Z
ocds-hu01ve-7904010,ocds-hu01ve-7904010-01,1820795,1820795,,2021-01-11T12:00:00Z,2020-11-12T12:00:00Z
ocds-hu01ve-7914795,ocds-hu01ve-7914795-01,2088901,2088901,2020-11-02T12:00:00Z,2023-04-30T12:00:00Z,2020-11-02T12:00:00Z
ocds-hu01ve-7882769,ocds-hu01ve-7882769-01,2009341,2009341,,2020-12-31T12:00:00Z,2020-11-30T12:00:00Z
ocds-hu01ve-7907685,ocds-hu01ve-7907685-01,1870559,1870559,2020-10-16T12:00:00Z,2021-10-16T12:00:00Z,2020-10-16T12:00:00Z
ocds-hu01ve-7924942,ocds-hu01ve-7924942-01,1921118,1921118,2020-10-30T12:00:00Z,2021-10-31T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7903605,ocds-hu01ve-7903605-01,1920849,1920849,2019-10-31T12:00:00Z,2020-12-31T12:00:00Z,2019-10-31T12:00:00Z
ocds-hu01ve-7899426,ocds-hu01ve-7899426-01,2054410,2054410,,2021-04-25T12:00:00Z,2021-02-25T12:00:00Z
ocds-hu01ve-7917435,ocds-hu01ve-7917435-01,1880671,1880671,,2022-03-31T12:00:00Z,
ocds-hu01ve-7909890,ocds-hu01ve-7909890-01,1865014,1865014,,2020-12-24T12:00:00Z,2020-12-12T12:00:00Z
ocds-hu01ve-7891566,ocds-hu01ve-7891566-01,1810631,1810631,,2021-01-16T12:00:00Z,
ocds-hu01ve-7917527,ocds-hu01ve-7917527-01,1875083,1875083,2021-01-01T12:00:00Z,2022-12-31T12:00:00Z,
ocds-hu01ve-7829451,ocds-hu01ve-7829451-01,1834428,1834428,,2020-12-31T12:00:00Z,
ocds-hu01ve-7915205,ocds-hu01ve-7915205-01,1827504,1827504,,2020-11-26T12:00:00Z,
ocds-hu01ve-7859053,ocds-hu01ve-7859053-01,1811286,1811286,,2020-12-18T12:00:00Z,2020-11-26T12:00:00Z
ocds-hu01ve-7897073,ocds-hu01ve-7897073-01,2080514,2080514,,2022-09-30T12:00:00Z,2021-01-15T12:00:00Z
ocds-hu01ve-7897248,ocds-hu01ve-7897248-01,2074796,2074796,,2021-10-23T12:00:00Z,2021-05-20T12:00:00Z
ocds-hu01ve-7902351,ocds-hu01ve-7902351-01,1924702,1924702,,2021-01-09T12:00:00Z,
ocds-hu01ve-7895746,ocds-hu01ve-7895746-01,2072596,2072596,,2020-11-29T12:00:00Z,
ocds-hu01ve-7900287,ocds-hu01ve-7900287-01,1861041,1861041,,2022-12-02T12:00:00Z,2020-12-02T12:00:00Z
ocds-hu01ve-7910248,ocds-hu01ve-7910248-01,2044542,2044542,,2023-03-31T12:00:00Z,
ocds-hu01ve-7910248,ocds-hu01ve-7910248-01,2050498,2050498,,2023-03-31T12:00:00Z,
ocds-hu01ve-7910248,ocds-hu01ve-7910248-01,2044506,2044506,,2023-03-31T12:00:00Z,
ocds-hu01ve-7910248,ocds-hu01ve-7910248-01,2044429,2044429,,2023-03-31T12:00:00Z,
ocds-hu01ve-7910248,ocds-hu01ve-7910248-01,2044587,2044587,,2023-04-12T12:00:00Z,
ocds-hu01ve-7910248,ocds-hu01ve-7910248-01,2044625,2044625,,2023-04-12T12:00:00Z,
ocds-hu01ve-7910248,ocds-hu01ve-7910248-01,2044618,2044618,,2023-04-12T12:00:00Z,
ocds-hu01ve-7910248,ocds-hu01ve-7910248-01,2044549,2044549,,2023-03-31T12:00:00Z,
ocds-hu01ve-7927200,ocds-hu01ve-7927200-01,1833145,1833145,,2021-12-08T12:00:00Z,2020-11-12T12:00:00Z
ocds-hu01ve-7901096,ocds-hu01ve-7901096-01,1879940,1879940,,2021-07-30T12:00:00Z,2021-01-18T12:00:00Z
ocds-hu01ve-7911945,ocds-hu01ve-7911945-01,1869939,1869939,,2020-11-11T12:00:00Z,
ocds-hu01ve-7840925,ocds-hu01ve-7840925-01,1812102,1812102,,2020-12-02T12:00:00Z,2021-05-18T12:00:00Z
ocds-hu01ve-7946988,ocds-hu01ve-7946988-01,2026934,2026934,,2020-11-30T12:00:00Z,2021-03-09T12:00:00Z
ocds-hu01ve-7924623,ocds-hu01ve-7924623-01,1808604,1808604,,2023-10-29T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7985578,ocds-hu01ve-7985578-01,1870259,1870259,,2024-12-31T12:00:00Z,
ocds-hu01ve-7985578,ocds-hu01ve-7985578-01,1870250,1870250,,2024-12-31T12:00:00Z,
ocds-hu01ve-7908824,ocds-hu01ve-7908824-01,1898497,1898497,,2021-11-15T12:00:00Z,
ocds-hu01ve-7907365,ocds-hu01ve-7907365-01,1875038,1875038,2020-10-30T12:00:00Z,2025-12-31T12:00:00Z,
ocds-hu01ve-7896298,ocds-hu01ve-7896298-01,1841602,1841602,,2023-01-03T12:00:00Z,2020-12-17T12:00:00Z
ocds-hu01ve-7896298,ocds-hu01ve-7896298-01,1841619,1841619,,2023-01-03T12:00:00Z,2020-12-17T12:00:00Z
ocds-hu01ve-7911561,ocds-hu01ve-7911561-01,2079253,2079253,2021-01-15T12:00:00Z,2022-12-31T12:00:00Z,
ocds-hu01ve-7906687,ocds-hu01ve-7906687-01,1816625,1816625,,2021-07-22T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7897796,ocds-hu01ve-7897796-01,1811752,1811752,2020-11-02T12:00:00Z,2021-12-02T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7923063,ocds-hu01ve-7923063-01,1831187,1831187,2020-12-01T12:00:00Z,2021-09-30T12:00:00Z,2020-11-27T12:00:00Z
ocds-hu01ve-7901516,ocds-hu01ve-7901516-01,1797750,1797750,,2021-10-11T12:00:00Z,2020-10-12T12:00:00Z
ocds-hu01ve-7857440,ocds-hu01ve-7857440-01,1865627,1865627,,2021-08-31T12:00:00Z,
ocds-hu01ve-7902675,ocds-hu01ve-7902675-01,1862935,1862935,,2021-10-29T12:00:00Z,2020-10-23T12:00:00Z
ocds-hu01ve-7886655,ocds-hu01ve-7886655-01,1881272,1881272,,2022-02-11T12:00:00Z,2021-03-10T12:00:00Z
ocds-hu01ve-7907301,ocds-hu01ve-7907301-01,2082854,2082854,,2023-06-30T12:00:00Z,2021-06-07T12:00:00Z
ocds-hu01ve-7898743,ocds-hu01ve-7898743-01,1825471,1825471,,2021-05-20T12:00:00Z,2020-12-28T12:00:00Z
ocds-hu01ve-7914001,ocds-hu01ve-7914001-01,1867334,1867334,,2021-10-23T12:00:00Z,2020-10-23T12:00:00Z
ocds-hu01ve-7928379,ocds-hu01ve-7928379-01,1947421,1947421,,2021-10-21T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7956564,ocds-hu01ve-7956564-01,1878145,1878145,,2021-01-16T12:00:00Z,2020-12-16T12:00:00Z
ocds-hu01ve-7924702,ocds-hu01ve-7924702-01,1880361,1880361,,2020-12-20T12:00:00Z,
ocds-hu01ve-7907664,ocds-hu01ve-7907664-01,1932549,1932549,2020-10-09T12:00:00Z,2020-12-08T12:00:00Z,
ocds-hu01ve-7912463,ocds-hu01ve-7912463-01,2033396,2033396,,2020-11-28T12:00:00Z,2020-10-26T12:00:00Z
ocds-hu01ve-7904767,ocds-hu01ve-7904767-01,1949731,1949731,,2020-12-31T12:00:00Z,2020-12-02T12:00:00Z
ocds-hu01ve-7916075,ocds-hu01ve-7916075-01,1979190,1979190,,2024-07-01T12:00:00Z,2021-06-24T12:00:00Z
ocds-hu01ve-7916075,ocds-hu01ve-7916075-01,1980722,1980722,,2024-07-01T12:00:00Z,2021-06-25T12:00:00Z
ocds-hu01ve-7916075,ocds-hu01ve-7916075-01,1979242,1979242,,2024-07-01T12:00:00Z,2021-06-25T12:00:00Z
ocds-hu01ve-7916075,ocds-hu01ve-7916075-01,1980706,1980706,,2024-09-01T12:00:00Z,2021-09-14T12:00:00Z
ocds-hu01ve-7916075,ocds-hu01ve-7916075-01,1979223,1979223,,2024-07-01T12:00:00Z,2021-06-30T12:00:00Z
ocds-hu01ve-7916075,ocds-hu01ve-7916075-01,1979225,1979225,,2024-07-01T12:00:00Z,2021-06-24T12:00:00Z
ocds-hu01ve-7916075,ocds-hu01ve-7916075-01,1979951,1979951,,2024-07-01T12:00:00Z,2021-06-24T12:00:00Z
ocds-hu01ve-7905841,ocds-hu01ve-7905841-01,1930792,1930792,,2024-10-08T12:00:00Z,2021-01-01T12:00:00Z
ocds-hu01ve-7911866,ocds-hu01ve-7911866-01,1952199,1952199,,2021-12-31T12:00:00Z,2021-02-08T12:00:00Z
ocds-hu01ve-7883954,ocds-hu01ve-7883954-01,1879602,1879602,2020-10-27T12:00:00Z,2023-02-27T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7854982,ocds-hu01ve-7854982-01,1969257,1969257,,2021-02-12T12:00:00Z,2020-10-02T12:00:00Z
ocds-hu01ve-7911806,ocds-hu01ve-7911806-01,1823758,1823758,2021-01-14T12:00:00Z,2021-01-14T12:00:00Z,2021-01-14T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817751,1817751,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817774,1817774,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817748,1817748,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817770,1817770,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817762,1817762,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817768,1817768,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817758,1817758,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817739,1817739,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817781,1817781,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817764,1817764,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817761,1817761,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817769,1817769,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817756,1817756,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817778,1817778,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817752,1817752,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817745,1817745,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817767,1817767,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817763,1817763,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817771,1817771,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7903253,ocds-hu01ve-7903253-01,1817754,1817754,,2023-12-31T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7910437,ocds-hu01ve-7910437-01,2051296,2051296,,2021-02-19T12:00:00Z,2020-10-05T12:00:00Z
ocds-hu01ve-7917217,ocds-hu01ve-7917217-01,1813421,1813421,2020-10-26T12:00:00Z,2020-11-13T12:00:00Z,2020-10-26T12:00:00Z
ocds-hu01ve-7889958,ocds-hu01ve-7889958-01,1825422,1825422,,2020-11-17T12:00:00Z,
ocds-hu01ve-7904915,ocds-hu01ve-7904915-01,1824916,1824916,,2023-11-01T12:00:00Z,2020-11-20T12:00:00Z
ocds-hu01ve-7915407,ocds-hu01ve-7915407-01,1824479,1824479,,2021-01-17T12:00:00Z,2021-01-08T12:00:00Z
ocds-hu01ve-7898954,ocds-hu01ve-7898954-01,1803126,1803126,,2020-12-31T12:00:00Z,2020-10-20T12:00:00Z
ocds-hu01ve-7906784,ocds-hu01ve-7906784-01,1999266,1999266,,2025-12-31T12:00:00Z,2021-09-10T12:00:00Z
ocds-hu01ve-7916941,ocds-hu01ve-7916941-01,1832793,1832793,2020-11-30T12:00:00Z,2022-08-31T12:00:00Z,2020-11-16T12:00:00Z
ocds-hu01ve-7913863,ocds-hu01ve-7913863-01,1862940,1862940,,2021-11-18T12:00:00Z,
ocds-hu01ve-7911080,ocds-hu01ve-7911080-01,1864786,1864786,,2021-12-31T12:00:00Z,
ocds-hu01ve-7866158,ocds-hu01ve-7866158-01,1979166,1979166,,2021-11-26T12:00:00Z,2021-05-20T12:00:00Z
ocds-hu01ve-7917819,ocds-hu01ve-7917819-01,2025324,2025324,,2020-12-17T12:00:00Z,
ocds-hu01ve-7900962,ocds-hu01ve-7900962-01,2078364,2078364,,2020-12-20T12:00:00Z,
ocds-hu01ve-7839870,ocds-hu01ve-7839870-01,1883424,1883424,,2021-11-17T12:00:00Z,2021-02-10T12:00:00Z
ocds-hu01ve-7928594,ocds-hu01ve-7928594-01,1815758,1815758,,2021-06-30T12:00:00Z,
ocds-hu01ve-7900680,ocds-hu01ve-7900680-01,1822988,1822988,,2022-04-01T12:00:00Z,2020-12-02T12:00:00Z
ocds-hu01ve-7921951,ocds-hu01ve-7921951-01,1939137,1939137,,2021-03-13T12:00:00Z,
ocds-hu01ve-7910562,ocds-hu01ve-7910562-01,1954251,1954251,,2020-11-27T12:00:00Z,2020-03-09T12:00:00Z
ocds-hu01ve-7884350,ocds-hu01ve-7884350-01,1943477,1943477,,2024-05-31T12:00:00Z,
ocds-hu01ve-7896453,ocds-hu01ve-7896453-01,1905064,1905064,2020-10-21T12:00:00Z,2021-06-30T12:00:00Z,2020-10-21T12:00:00Z
ocds-hu01ve-7896453,ocds-hu01ve-7896453-01,1905015,1905015,2020-10-21T12:00:00Z,2021-06-30T12:00:00Z,2020-10-21T12:00:00Z
ocds-hu01ve-7902836,ocds-hu01ve-7902836-01,1854000,1854000,,2021-05-13T12:00:00Z,2020-10-12T12:00:00Z
ocds-hu01ve-7912865,ocds-hu01ve-7912865-01,1826850,1826850,2020-10-23T12:00:00Z,2021-03-07T12:00:00Z,2020-10-19T12:00:00Z
ocds-hu01ve-7875339,ocds-hu01ve-7875339-01,1882334,1882334,2021-01-21T12:00:00Z,2021-05-24T12:00:00Z,2021-01-21T12:00:00Z
ocds-hu01ve-7914919,ocds-hu01ve-7914919-01,1823782,1823782,,2021-06-30T12:00:00Z,2020-11-19T12:00:00Z
ocds-hu01ve-7927527,ocds-hu01ve-7927527-01,1820294,1820294,,2021-02-22T12:00:00Z,2020-12-09T12:00:00Z
ocds-hu01ve-7886234,ocds-hu01ve-7886234-01,2016924,2016924,,2021-07-30T12:00:00Z,2020-12-29T12:00:00Z
ocds-hu01ve-7904897,ocds-hu01ve-7904897-01,1827240,1827240,,2023-01-26T12:00:00Z,2021-01-12T12:00:00Z
ocds-hu01ve-7985736,ocds-hu01ve-7985736-01,1836814,1836814,,2022-12-31T12:00:00Z,
ocds-hu01ve-7955057,ocds-hu01ve-7955057-01,1898357,1898357,,2021-01-12T12:00:00Z,2020-11-25T12:00:00Z
ocds-hu01ve-7933887,ocds-hu01ve-7933887-01,1812969,1812969,,2024-09-20T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7927331,ocds-hu01ve-7927331-01,1821145,1821145,,2026-02-01T12:00:00Z,2021-05-19T12:00:00Z
ocds-hu01ve-7903900,ocds-hu01ve-7903900-01,1795829,1795829,,2022-09-30T12:00:00Z,2020-10-08T12:00:00Z
ocds-hu01ve-7929784,ocds-hu01ve-7929784-01,1811320,1811320,,2020-10-31T12:00:00Z,2020-10-16T12:00:00Z
ocds-hu01ve-7913552,ocds-hu01ve-7913552-01,1932524,1932524,2020-10-09T12:00:00Z,2020-12-08T12:00:00Z,
ocds-hu01ve-7897209,ocds-hu01ve-7897209-01,1951666,1951666,2020-09-28T12:00:00Z,2021-03-31T12:00:00Z,2020-09-28T12:00:00Z
ocds-hu01ve-7895672,ocds-hu01ve-7895672-01,1900428,1900428,,2022-11-09T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7914512,ocds-hu01ve-7914512-01,1975001,1975001,2020-10-29T12:00:00Z,2022-12-31T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7913882,ocds-hu01ve-7913882-01,1808773,1808773,,2022-06-30T12:00:00Z,
ocds-hu01ve-7895929,ocds-hu01ve-7895929-01,1959622,1959622,2020-10-21T12:00:00Z,2021-01-11T12:00:00Z,2020-10-21T12:00:00Z
ocds-hu01ve-7899291,ocds-hu01ve-7899291-01,2053856,2053856,,2021-05-03T12:00:00Z,2021-01-07T12:00:00Z
ocds-hu01ve-7899291,ocds-hu01ve-7899291-01,2054006,2054006,,2021-05-03T12:00:00Z,2021-01-07T12:00:00Z
ocds-hu01ve-7906250,ocds-hu01ve-7906250-01,1884271,1884271,,2023-10-11T12:00:00Z,
ocds-hu01ve-7929848,ocds-hu01ve-7929848-01,1938197,1938197,,2020-11-18T12:00:00Z,2020-11-05T12:00:00Z
ocds-hu01ve-7896614,ocds-hu01ve-7896614-01,1906256,1906256,,2024-05-07T12:00:00Z,2021-03-31T12:00:00Z
ocds-hu01ve-7896614,ocds-hu01ve-7896614-01,1892707,1892707,,2024-02-25T12:00:00Z,2021-03-02T12:00:00Z
ocds-hu01ve-7896614,ocds-hu01ve-7896614-01,1906266,1906266,,2024-05-07T12:00:00Z,2021-03-31T12:00:00Z
ocds-hu01ve-7896614,ocds-hu01ve-7896614-01,1906251,1906251,,2024-05-06T12:00:00Z,2021-03-31T12:00:00Z
ocds-hu01ve-7838922,ocds-hu01ve-7838922-01,1900651,1900651,,2025-05-20T12:00:00Z,2021-05-21T12:00:00Z
ocds-hu01ve-7838922,ocds-hu01ve-7838922-01,1900643,1900643,,2025-05-20T12:00:00Z,2021-05-21T12:00:00Z
ocds-hu01ve-7899932,ocds-hu01ve-7899932-01,1818464,1818464,,2022-04-06T12:00:00Z,
ocds-hu01ve-7927506,ocds-hu01ve-7927506-01,1949716,1949716,,2021-08-13T12:00:00Z,2020-12-03T12:00:00Z
ocds-hu01ve-7897010,ocds-hu01ve-7897010-01,1884281,1884281,,2021-01-17T12:00:00Z,2020-10-19T12:00:00Z
ocds-hu01ve-7904250,ocds-hu01ve-7904250-01,1968226,1968226,2020-12-09T12:00:00Z,2021-07-10T12:00:00Z,2020-12-09T12:00:00Z
ocds-hu01ve-7922010,ocds-hu01ve-7922010-01,1813255,1813255,,2020-12-03T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7902669,ocds-hu01ve-7902669-01,1939603,1939603,,2021-04-30T12:00:00Z,
ocds-hu01ve-7903892,ocds-hu01ve-7903892-01,1795834,1795834,2020-10-12T12:00:00Z,2022-10-12T12:00:00Z,2020-10-08T12:00:00Z
ocds-hu01ve-7928434,ocds-hu01ve-7928434-01,1918282,1918282,,2024-10-29T12:00:00Z,2020-12-01T12:00:00Z
ocds-hu01ve-7926793,ocds-hu01ve-7926793-01,1968204,1968204,,2023-11-12T12:00:00Z,2020-11-12T12:00:00Z
ocds-hu01ve-7913958,ocds-hu01ve-7913958-01,1810365,1810365,,2020-12-30T12:00:00Z,2020-11-04T12:00:00Z
ocds-hu01ve-7903998,ocds-hu01ve-7903998-01,1831797,1831797,2021-01-07T12:00:00Z,2022-04-30T12:00:00Z,2021-01-07T12:00:00Z
ocds-hu01ve-7906746,ocds-hu01ve-7906746-01,1797051,1797051,,2020-12-31T12:00:00Z,2020-10-01T12:00:00Z
ocds-hu01ve-7833407,ocds-hu01ve-7833407-01,1837101,1837101,,2020-12-27T12:00:00Z,2020-11-27T12:00:00Z
ocds-hu01ve-7902077,ocds-hu01ve-7902077-01,1832240,1832240,,2021-12-31T12:00:00Z,
ocds-hu01ve-7985548,ocds-hu01ve-7985548-01,1870229,1870229,,2024-12-31T12:00:00Z,
ocds-hu01ve-7985548,ocds-hu01ve-7985548-01,1870237,1870237,,2024-12-31T12:00:00Z,
ocds-hu01ve-7913390,ocds-hu01ve-7913390-01,1884302,1884302,,2020-12-31T12:00:00Z,2020-11-24T12:00:00Z
ocds-hu01ve-7928835,ocds-hu01ve-7928835-01,1855312,1855312,,2021-12-31T12:00:00Z,
ocds-hu01ve-7893020,ocds-hu01ve-7893020-01,2072954,2072954,,2021-10-13T12:00:00Z,2021-07-21T12:00:00Z
ocds-hu01ve-7893020,ocds-hu01ve-7893020-01,2039838,2039838,,2021-11-03T12:00:00Z,2021-07-09T12:00:00Z
ocds-hu01ve-7905081,ocds-hu01ve-7905081-01,1803830,1803830,,2021-04-15T12:00:00Z,2020-11-03T12:00:00Z
ocds-hu01ve-7920054,ocds-hu01ve-7920054-01,2029968,2029968,,2021-04-26T12:00:00Z,
ocds-hu01ve-7905321,ocds-hu01ve-7905321-01,1899780,1899780,,2021-04-06T12:00:00Z,2020-11-12T12:00:00Z
ocds-hu01ve-7896307,ocds-hu01ve-7896307-01,2048250,2048250,,2020-11-25T12:00:00Z,
ocds-hu01ve-7904779,ocds-hu01ve-7904779-01,2138428,2138428,,2021-11-30T12:00:00Z,
ocds-hu01ve-7835848,ocds-hu01ve-7835848-01,1848315,1848315,,2023-01-04T12:00:00Z,2021-01-04T12:00:00Z
ocds-hu01ve-7924038,ocds-hu01ve-7924038-01,1842043,1842043,,2020-12-31T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7894661,ocds-hu01ve-7894661-01,1977124,1977124,,2021-07-15T12:00:00Z,2021-03-30T12:00:00Z
ocds-hu01ve-7927863,ocds-hu01ve-7927863-01,1896396,1896396,,2024-02-29T12:00:00Z,
ocds-hu01ve-7902025,ocds-hu01ve-7902025-01,1928234,1928234,,2023-12-21T12:00:00Z,2021-03-03T12:00:00Z
ocds-hu01ve-7922737,ocds-hu01ve-7922737-01,2023697,2023697,,2024-10-31T12:00:00Z,2020-11-01T12:00:00Z
ocds-hu01ve-7829447,ocds-hu01ve-7829447-01,1932621,1932621,2021-05-06T12:00:00Z,2022-03-12T12:00:00Z,2021-05-06T12:00:00Z
ocds-hu01ve-7897389,ocds-hu01ve-7897389-01,1858824,1858824,,2021-05-20T12:00:00Z,2020-12-10T12:00:00Z
ocds-hu01ve-7897899,ocds-hu01ve-7897899-01,1901926,1901926,,2022-06-30T12:00:00Z,
ocds-hu01ve-7902523,ocds-hu01ve-7902523-01,1947514,1947514,,2025-08-21T12:00:00Z,2021-07-16T12:00:00Z
ocds-hu01ve-7906719,ocds-hu01ve-7906719-01,1816652,1816652,,2021-07-22T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7948531,ocds-hu01ve-7948531-01,1880026,1880026,,2022-03-18T12:00:00Z,2021-01-22T12:00:00Z
ocds-hu01ve-7917237,ocds-hu01ve-7917237-01,1838257,1838257,,2021-12-26T12:00:00Z,
ocds-hu01ve-7900012,ocds-hu01ve-7900012-01,1906594,1906594,,2021-03-18T12:00:00Z,2021-03-08T12:00:00Z
ocds-hu01ve-7919655,ocds-hu01ve-7919655-01,1922600,1922600,2020-11-01T12:00:00Z,2020-12-31T12:00:00Z,
ocds-hu01ve-7923130,ocds-hu01ve-7923130-01,1886711,1886711,,2020-11-19T12:00:00Z,
ocds-hu01ve-7908866,ocds-hu01ve-7908866-01,1822753,1822753,,2020-12-10T12:00:00Z,2020-11-03T12:00:00Z
ocds-hu01ve-7946844,ocds-hu01ve-7946844-01,2025027,2025027,,2020-12-31T12:00:00Z,
ocds-hu01ve-7914275,ocds-hu01ve-7914275-01,1849972,1849972,2020-10-30T12:00:00Z,2020-12-31T12:00:00Z,
ocds-hu01ve-7917601,ocds-hu01ve-7917601-01,2110226,2110226,,2023-11-11T12:00:00Z,2020-11-12T12:00:00Z
